index,name,media_handle,media_user_id,origin_list
4436,delphosherald.com,delphosherald,272020103,US-Twitter
4439,demingheadlight.com,demingheadlight,194666789,US-Twitter
4440,denverurbanspectrum.com,dus_tweets,70148142,US-Twitter
4441,denvervoice.org,denvervoice,494380280,US-Twitter
4442,derbyinformer.com,derbyinformer,24015963,US-Twitter
4443,desertdispatch.com,ddispatchnews,176481540,US-Twitter
4444,desototimes.com,desototimes,1291457799508168704,US-Twitter
4446,dglobe.com,dglobe,15429154,US-Twitter
4448,diariopalmbeach.com,diariopalmbeach,235694781,US-Twitter
4449,dickinsoncountynews.com,dickinsonconews,326177441,US-Twitter
4450,djc.com,seattledjc,86197080,US-Twitter
4452,douglascountysentinel.com,douglassentinel,33384894,US-Twitter
4453,douglasenterprise.net,dglsenterprise,339119719,US-Twitter
4454,downtownexpress.com,downtownexpress,22049155,US-Twitter
4455,draperjournal.com,djgoings,978672574606475264,US-Twitter
4456,duboiscountyherald.com,duboiscoherald,58882026,US-Twitter
4457,duluthbudgeteer.com,duluthbudgeteer,2877099849,US-Twitter
4458,duluthshippingnews.com,duluthshipping,50162833,US-Twitter
4459,duncanbanner.com,duncanbanner,324212567,US-Twitter
4460,dundalkeagle.com,thedundalkeagle,94164805,US-Twitter
4461,durangotelegraph.com,dgotelegraph,985723544,US-Twitter
4462,durhamskywriter.com,durhamskywriter,18393987,US-Twitter
4463,duxburyclipper.com,duxburyclipper,40309270,US-Twitter
4464,dziennik.com,nowydziennik,183861840,US-Twitter
4465,dziennikzwiazkowy.com,dzwiazkowy,1377584916,US-Twitter
4466,eaglenewsonline.com,bvillemessenger,166595312,US-Twitter
4467,eastaurorabee.com,eastaurorabee,3187455971,US-Twitter
4468,eastcountymagazine.org,eastcountymag,42365537,US-Twitter
4469,eastcountytimesonline.com,eastcountytimes,134198701,US-Twitter
4470,easterncoloradoplainsman.com,limonleader,2873857441,US-Twitter
4471,easthamptonstar.com,ehstar,17947097,US-Twitter
4472,eastoncourier.com,eastoncourier,1374948287162236928,US-Twitter
4475,easyreadernews.com,easyreadernews,87767356,US-Twitter
4476,ebar.com,ebarnews,123351802,US-Twitter
4477,echopress.com,echopress,15427349,US-Twitter
4478,ecmpostreview.com,postreview,39521840,US-Twitter
4480,ecprogress.com,ecprogress,26436410,US-Twitter
4481,effinghamherald.net,effinghamherald,111680656,US-Twitter
4482,egcitizen.com,elkgrovecitizen,222285792,US-Twitter
4483,egpnews.com,egpnews,31072476,US-Twitter
4484,eldoradonews.com,el_newstimes,3107934590,US-Twitter
4485,eldoradospringsmo.com,eldoradosun,386595854,US-Twitter
4487,elizabethton.com,elizstarnews,175386307,US-Twitter
4488,elkintribune.com,elkintribune,438086909,US-Twitter
4489,ellicottvilletimes.com,evilletimes,552831446,US-Twitter
4490,ellsworthamerican.com,ellsamerican,384509378,US-Twitter
4491,ellwoodcityledger.com,ecledger,1205716489,US-Twitter
4492,elmundoboston.com,elmundoboston,313045596,US-Twitter
4493,elnuevogeorgia.com,elnuevogeorgia,154167378,US-Twitter
4494,elplaneta.com,elplanetaboston,82103906,US-Twitter
4495,elrenotribune.com,ertribune,36685326,US-Twitter
4496,elsberrydemocrat.com,elsberrydem,20593149,US-Twitter
4497,elsolnews.com,elsolnews,631210105,US-Twitter
4498,eltecolote.org,elteco,1520256359748575232,US-Twitter
4499,elyecho.com,tomcoombe8,152908024,US-Twitter
4500,elynews.com,elytimes,2242838708,US-Twitter
4501,englewoodindependent.com,englewood_ind,73181867,US-Twitter
4502,enquirerjournal.com,enquirerjournal,74479578,US-Twitter
4503,enterprise-journal.com,theejlive,725986314,US-Twitter
4504,epostpaper.com,postpaper,22828180,US-Twitter
4505,eptrail.com,eptrailgazette,103075501,US-Twitter
4506,erstarnews.com,starnewsmn,39756805,US-Twitter
4507,erwinrecord.net,erwinrecord,26661828,US-Twitter
4508,escalontimes.com,escalontimes,19185497,US-Twitter
4509,esthervilledailynews.com,esthervilledly,58546735,US-Twitter
4510,evanstonroundtable.com,evroundtable,2249974361,US-Twitter
4511,examiner-enterprise.com,bartlesvilleee,76431341,US-Twitter
4512,examiner.org,bftexaminer,55313263,US-Twitter
4513,explorebigsky.com,explorebigsky,234030792,US-Twitter
4514,extranews.net,extranewspaper,19541165,US-Twitter
4515,fairborndailyherald.com,fairbornherald,111373879,US-Twitter
4516,fairburyjournalnews.com,fbyjournal,554945601,US-Twitter
4519,fairfieldcitizenonline.com,ffldcitizen,124525847,US-Twitter
4520,fairfieldsuntimes.com,fairfield_mt,252801194,US-Twitter
4521,farmandranchguide.com,farmranchguide,64448274,US-Twitter
4522,farmersvilletimes.com,farmersville,29482764,US-Twitter
4524,fayettecountyrecord.com,fcr_news,540837497,US-Twitter
4525,fbherald.com,fbheraldsports,146457290,US-Twitter
4528,federalwaymirror.com,fwmirror,55667299,US-Twitter
4530,fillmoregazette.com,fillmoregazette,56048497,US-Twitter
4531,finance-commerce.com,businessmn,15723911,US-Twitter
4532,firesideguard.com,firesideguard,20593576,US-Twitter
4533,flcourier.com,flcourier,265777578,US-Twitter
4534,floydcountytimes.com,floydcotimes,114456845,US-Twitter
4535,fluvannareview.com,fluvannareview,122416920,US-Twitter
4536,folioweekly.com,folioweekly,42888846,US-Twitter
4537,forestlaketimes.com,forestlaketimes,39545164,US-Twitter
4538,forsythnews.com,forsythnews,138450130,US-Twitter
4539,fortmyersbeach.news,island_paper,1311146413535956992,US-Twitter
4540,fortstocktonpioneer.com,fspioneer,556051365,US-Twitter
4541,fortworthbusiness.com,fwbusinesspress,24942387,US-Twitter
4542,forwardtimesonline.com,forwardtimes,204473453,US-Twitter
4543,fowlertribune.com,fowlertribune,137445528,US-Twitter
4545,frankfortstation.com,frankfrtstation,39607855,US-Twitter
4546,franklincountytimes.com,franklincotimes,42947713,US-Twitter
4547,franklinfavorite.com,franklinfav,2269418930,US-Twitter
4548,franoi.com,franoi,74961830,US-Twitter
4549,fredericksburgstandard.com,fbgstandard,214633692,US-Twitter
4550,freemansd.com,freemancourier,849957800,US-Twitter
4552,freepressstandard.com,fpstandard,23802446,US-Twitter
4554,freeweekly.com,freekly,169614092,US-Twitter
4556,frostillustrated.com,frostillustrate,523517226,US-Twitter
4557,fstribune.com,fstribune,525626080,US-Twitter
4558,ftleavenworthlamp.com,fortleavenworth,46146563,US-Twitter
4559,fullmeasure.news,fullmeasurenews,3434177986,US-Twitter
4560,fultonsun.com,fultonsun,203616641,US-Twitter
4561,fwbusiness.com,fwbusiness,30047641,US-Twitter
4562,gaffneyledger.com,gaffney_ledger,2409213534,US-Twitter
4563,galaxgazette.com,galaxnews,287452769,US-Twitter
4564,galenagazette.com,galenagazette,2798773774,US-Twitter
4565,galioninquirer.com,galionnews,407835614,US-Twitter
4566,gallatinnews.com,gallatinnews,390358946,US-Twitter
4567,gallupindependent.com,gallupind,262253921,US-Twitter
4568,galvanews.com,galvanews,1027042704,US-Twitter
4569,gasconadecountyrepublican.com,gcrepublican,577123847,US-Twitter
4572,gazette-tribune.com,gazettetribune,602922910,US-Twitter
4573,gbtribune.com,gb_tribune,1055639754,US-Twitter
4574,gcherald.com,gcheraldsports,1299570253,US-Twitter
4575,gcnewsgazette.com,gcnewsgazette,37933559,US-Twitter
4576,geneseorepublic.com,gen_republic,873890852,US-Twitter
4577,gilmermirror.com,thegilmermirror,41682366,US-Twitter
4578,glasgowcourier.com,glasgowcourier,75400450,US-Twitter
4580,glensfallschronicle.com,gfchronicle,1656091255,US-Twitter
4581,glenviewlantern.com,glenviewlantern,241182052,US-Twitter
4582,golaurens.com,golaurens,51646419,US-Twitter
4583,goldendalesentinel.com,gdalesentinel,124512243,US-Twitter
4584,gotowncrier.com,towncrieronline,48732959,US-Twitter
4585,grahamleader.com,grahamleader,20939346,US-Twitter
4586,grandrapidsmn.com,grheraldreview,197134056,US-Twitter
4587,grantcountypress.com,grantcopress,1339212409,US-Twitter
4588,grantky.com,grantcountynews,237429915,US-Twitter
4591,greenecountyheraldonline.com,greenecoherald,17966185,US-Twitter
4592,greenevillesun.com,greenesun,67003469,US-Twitter
4593,greenfieldreporter.com,greenfielddr,20599886,US-Twitter
4594,greenfiretimes.com,greenfiretimes,44458565,US-Twitter
4595,greenvilleadvocate.com,gvilleadvocate,19347057,US-Twitter
4597,groesbeckjournal.com,gbtjournal1,3161363832,US-Twitter
4598,grossepointenews.com,gpnewspaper,1433151222,US-Twitter
4599,grtimes.com,grtimes,105244702,US-Twitter
4600,grundycountyherald.com,grundycounty,20592545,US-Twitter
4601,gsabusiness.com,gsabusiness,295424059,US-Twitter
4602,gtrnews.com,gtrnews,18197612,US-Twitter
4605,guilfordgazette.com,guilfordgazette,617751091,US-Twitter
4606,gulfbreezenews.com,gulfbreezenews,222132843,US-Twitter
4607,gunnisontimes.com,gunnisontimes,27018040,US-Twitter
4608,guymondailyherald.com,guymondaily,45003438,US-Twitter
4609,gwinnettcitizen.com,gwinnettcitizen,314877608,US-Twitter
4610,haddonfieldsun.com,haddonfieldsun,117513185,US-Twitter
4611,hammondstar.com,hammondlastar,150805597,US-Twitter
4612,hammontongazette.com,hammgazette,2836839804,US-Twitter
4613,hampshirereview.com,hampshirereview,47228998,US-Twitter
4614,hamptonchronicle.com,hamptonchron,78674598,US-Twitter
4615,hamptonroadsmessenger.com,h_r_messenger,154160994,US-Twitter
4616,hannibal.net,hannibalcourier,17375039,US-Twitter
4617,happyherald.com,happyheraldnews,191124644,US-Twitter
4618,harborlightnews.com,harborlightnews,103052212,US-Twitter
4619,harrisondaily.com,harrisondaily,103091856,US-Twitter
4620,hartington.net,cedarconews,20279304,US-Twitter
4621,hattiesburgamerican.com,hburgamerican,14864435,US-Twitter
4622,havenews.com,havenews,142672722,US-Twitter
4623,havredailynews.com,havredaily,260856441,US-Twitter
4624,hawaiireporter.com,hawaiireporter,23564573,US-Twitter
4625,hawaiistar.com,hawaiistar,212350908,US-Twitter
4626,haysfreepress.com,haysfreepress,28574539,US-Twitter
4627,hdnews.net,haysdaily,20632380,US-Twitter
4628,heightsobserver.org,heightsobserver,245638510,US-Twitter
4629,helena-arkansas.com,helenadaily,316691756,US-Twitter
4631,hendersondispatch.com,daily_dispatch,75121860,US-Twitter
4633,herald-progress.com,heraldprogress,20595712,US-Twitter
4634,herald-zeitung.com,newbraunfelshz,235331818,US-Twitter
4635,heraldadvocate.com,herald_advocate,353277920,US-Twitter
4636,heraldchronicle.com,heraldchronicle,20592368,US-Twitter
4637,heraldnews.com,hnnow,19777553,US-Twitter
4638,heraldtimesonline.com,theheraldtimes,21316821,US-Twitter
4639,hermannadvertisercourier.com,thehac,20593413,US-Twitter
4640,hermistonherald.com,hermistonherald,29832457,US-Twitter
4641,herndonconnection.com,herndonconnect,303919703,US-Twitter
4642,hesperiastar.com,hesperiastar,20172139,US-Twitter
4643,hesstonrecord.com,recordtime,27051089,US-Twitter
4644,hhcourier.com,hh_courier,73181443,US-Twitter
4645,hhjonline.com,hhjnews,611734890,US-Twitter
4646,hibbingmn.com,hibbdailytrib,233698422,US-Twitter
4647,highlandernews.com,highlander_news,158495049,US-Twitter
4648,highlandscurrent.com,highlandcurrent,169922143,US-Twitter
4649,highplainsobserver.com,hpocom,26074743,US-Twitter
4650,hightimbertimes.com,hightimbertimes,325781532,US-Twitter
4651,hillcountryherald.net,hcherald,248963045,US-Twitter
4652,hillcountrypassport.com,blanconews,20501682,US-Twitter
4653,hola-arkansas.com,holaarkansas,72151088,US-Twitter
4654,holtonrecorder.net,holtonrecorder,394294850,US-Twitter
4655,homerhorizon.com,homerhorizon,19454716,US-Twitter
4656,hometownargus.com,caledoniaargus,39580590,US-Twitter
4657,hometownfocus.us,hometownfocus,115671438,US-Twitter
4658,hometownjournal.biz,hometownjournal,42935684,US-Twitter
4660,hopewellnews.com,hopewellnews,121197954,US-Twitter
4661,howeenterprise.com,howeenterprise,2399106745,US-Twitter
4662,hoylosangeles.com,hoylosangeles,67457780,US-Twitter
4663,hpj.com,highplainsjrnl,106776691,US-Twitter
4664,hplandmark.com,hparklandmark,2327677639,US-Twitter
4666,hungryhorsenews.com,hungryhorsenews,65727099,US-Twitter
4667,idacountycourier.com,idacocourier,3329216232,US-Twitter
4668,illinoistimes.com,iltimes,60678378,US-Twitter
4669,impactousa.com,impacto_usa,2563644096,US-Twitter
4670,indiabulletinusa.com,india_bulletin,400456060,US-Twitter
4671,indianapolisrecorder.com,indyrecorder,127907578,US-Twitter
4672,ingrams.com,ingramsmagazine,580037830,US-Twitter
4673,insidetucsonbusiness.com,azbiz,17761820,US-Twitter
4674,insightnews.com,insightnews,28644072,US-Twitter
4675,inyoregister.com,inyoregister,1472882329,US-Twitter
4676,irishamericannews.com,irishnewschgo,551454219,US-Twitter
4677,irishecho.com,irishecho,32478637,US-Twitter
4679,irontontribune.com,irontontribune,19349613,US-Twitter
4680,isanticountynews.com,isanticonews,39589561,US-Twitter
4681,island-reporter.com,captivasanibel,59150849,US-Twitter
4682,islandgazette.net,islandgazette,264383053,US-Twitter
4683,issaquahpress.com,issaquahpress,59896901,US-Twitter
4685,ivpressonline.com,ivpnews,110848131,US-Twitter
4686,jacksboronewspapers.com,jacksboro_news,314066265,US-Twitter
4687,jacksonadvocateonline.com,jacksonadvocate,175082708,US-Twitter
4688,jacksoncountytimes.net,jctimes,73538655,US-Twitter
4689,jacksonvilleprogress.com,jdprogress,135957086,US-Twitter
4690,jcfloridan.com,jcfloridannews,27218535,US-Twitter
4691,jerseycountyjournal.com,jcjnews,216794222,US-Twitter
4692,jewishaz.com,phxjnews,34776735,US-Twitter
4693,jhnewsandguide.com,jacksonholenews,24769236,US-Twitter
4694,jonews.com,journalopinion,94639905,US-Twitter
4695,journal-advocate.com,sterlingja,102806255,US-Twitter
4696,journal-eureka.com,journaleureka,601334117,US-Twitter
4697,journal-spectator.com,whartonjs,46196849,US-Twitter
4698,journal-times.com,thejournaltimes,547132107,US-Twitter
4700,journalmpls.com,thejournalmpls,16746088,US-Twitter
4701,journalrecord.com,journalrecord,20700623,US-Twitter
4702,journalreview.com,journalreview,21602955,US-Twitter
4703,journaltribune.com,journaltribune,368995325,US-Twitter
4704,jrbj.biz,joplinrbj,2332132615,US-Twitter
4705,julesburgadvocate.com,jlsburgadvocate,103921629,US-Twitter
4706,juliannews.com,juliannews,23222382,US-Twitter
4707,kckansan.com,kckansan,20520192,US-Twitter
4708,kearneycourier.com,kearneycourier,37952291,US-Twitter
4709,keizertimes.com,keizertimes,22222604,US-Twitter
4710,kempercountymessenger.com,kempermessenger,1345376881,US-Twitter
4711,kenmarend.com,kenmarenews,198496357,US-Twitter
4713,keotaeagle.com,keotaeagle,84412649,US-Twitter
4714,ketchikandailynews.com,kdnsports,240872550,US-Twitter
4715,keypennews.com,keypennews,91421011,US-Twitter
4716,kilgorenewsherald.com,kilgorenews,31221706,US-Twitter
4717,kingfisherpress.net,kingfishertimes,69364832,US-Twitter
4718,kingstreenews.com,kingstreenews,191461850,US-Twitter
4719,kinston.com,kinstonfp,74796290,US-Twitter
4720,kirksvilledailyexpress.com,kvdailyexpress,356374174,US-Twitter
4721,knoxvilledailysun.com,knoxdailysun,166207963,US-Twitter
4722,kodiakdailymirror.com,kdkmirror,4766136326,US-Twitter
4724,kokomotribune.com,kokomotribune,83858948,US-Twitter
4725,koreatimes.com,koreatimes,39565067,US-Twitter
4726,kpcnews.com,kpcnews,25127854,US-Twitter
4727,kunamelbanews.com,kunamelbanews,29625151,US-Twitter
4728,labusinessjournal.com,labjcommunity,732902312340000768,US-Twitter
4729,ladysmithnews.com,ladysmithnews,82702547,US-Twitter
4730,lafollettepress.com,lafollettepress,4736734115,US-Twitter
4731,lagrandeobserver.com,lagrandenews,43431533,US-Twitter
4732,lagrangenews.com,lagrangenews,169699740,US-Twitter
4733,lajollalight.com,lajollalight,60694159,US-Twitter
4734,lakeconews.com,lakeconews,20944400,US-Twitter
4735,lakecountrysun.com,lakecountrysun,29002781,US-Twitter
4737,lakegazette.net,lakegazette,448912434,US-Twitter
4738,lakegenevanews.net,lgonline,20977427,US-Twitter
4739,lakenewsonline.com,lakenewsonline,69433229,US-Twitter
4741,lakeorionreview.com,lakeorionreview,335444957,US-Twitter
4742,lakeplacidnews.com,lakeplacidnews,58806088,US-Twitter
4743,lakepowellchronicle.com,lakepowellchron,595658763,US-Twitter
4744,lakotacountrytimes.com,lakota_timez,320961515,US-Twitter
4745,lamardemocrat.com,lamardemocrat,3303239733,US-Twitter
4746,lamesacourier.com,lamesacourier,2696658584,US-Twitter
4749,laprensa-sandiego.org,laprensasd,614854580,US-Twitter
4750,laprensadecolorado.com,laprensadeco,1375434439,US-Twitter
4751,laprensanwa.com,laprensalibrear,334982677,US-Twitter
4752,laprensasa.com,laprensa_news,1135338408,US-Twitter
4753,laramieboomerang.com,wy_boomerang,101897967,US-Twitter
4754,lascrucesbulletin.com,lcbulletin,260329484,US-Twitter
4755,lasvegas.informermg.com,lvinformer,185922266,US-Twitter
4756,latinodetroit.com,latinopress,69058175,US-Twitter
4757,laurelmountainpost.com,laurelmtnpost,53114544,US-Twitter
4758,lavozarizona.com,lavozaz,2216773626,US-Twitter
4759,lavozhispanact.com,lavozhispanact,215029399,US-Twitter
4760,lawattstimes.com,lawattstimes,2351294292,US-Twitter
4761,lawrencecountypress.com,lawrencecopress,363886049,US-Twitter
4762,lccentral.com,lccentral,409590102,US-Twitter
4763,leaderadvertiser.com,lclnews,65669674,US-Twitter
4765,leaderpub.com,cassopolisnews,151567874,US-Twitter
4768,lebanondailyrecord.com,ldrnews,1044335321658396672,US-Twitter
4769,lebanondemocrat.com,wilsonconews,97281902,US-Twitter
4770,lebanonenterprise.com,lenterprise,297606988,US-Twitter
4771,ledger-dispatch.com,ledgerdispatch,784962926306144256,US-Twitter
4772,ledgertranscript.com,ledgertrans,415765397,US-Twitter
4773,leesvilledailyleader.com,ldleader,60624220,US-Twitter
4774,lehighacresgazette.us,lehighacresgaze,340504310,US-Twitter
4775,lenconnect.com,lenaweenews,67687575,US-Twitter
4776,lennoxnews.com,lennoxsdnews,41042838,US-Twitter
4778,lewiscountyherald.com,lcherald,1374734084,US-Twitter
4779,lewistownsentinel.com,thesentinelpa,58560108,US-Twitter
4780,lewisvilletexan.com,lewisvilletexan,447716263,US-Twitter
4781,lexch.com,clipperherald,425364987,US-Twitter
4782,libertylakesplash.com,llsplash,318868552,US-Twitter
4783,libertytribune.com,libertytribune,37950362,US-Twitter
4784,likethedew.com,likethedew,22541401,US-Twitter
4786,lincolncountyjournal.com,lincolncounty,20593255,US-Twitter
4787,lincolnherald.net,lincolnherald20,629084096,US-Twitter
4788,lincolnnewsmessenger.com,lincolnnm,56833229,US-Twitter
4789,lincolntimesnews.com,lincolntimes,1278899330,US-Twitter
4790,linncountyleader.com,linncoleader,1069096818,US-Twitter
4791,littletonindependent.net,littletonindie,1230956564,US-Twitter
4792,livingstondaily.com,livingstondaily,26529088,US-Twitter
4793,lmgraphic.com,lmgeditor,310462091,US-Twitter
4794,lockportjournal.com,lockportjournal,44200674,US-Twitter
4795,lockportlegend.com,lockportlegend,263222022,US-Twitter
4796,loganbanner.com,theloganbanner,125462335,US-Twitter
4797,logandaily.com,logandaily,77053795,US-Twitter
4798,lompocrecord.com,lompocrecord,152060321,US-Twitter
4799,londonderrytimes.net,londonderrytime,106553921,US-Twitter
